case_id,start_time,end_time,Activity,defectFixed,defectType,numberRepairs,Role,phoneType
816,2017-01-18T11:55:00,2017-01-18T11:55:00,Restart Repair,,,,System,
816,2017-01-18T11:55:00,2017-01-18T12:11:00,Repair (Simple),,,,SolverS3,
816,2017-01-18T11:55:00,2017-01-18T11:55:00,Inform User,,,,System,
816,2017-01-18T12:11:00,2017-01-18T12:19:00,Test Repair,TRUE,,2,Tester1,
816,2017-01-18T12:25:00,2017-01-18T12:25:00,Archive Repair,TRUE,,2,System,
817,2017-01-18T10:30:00,2017-01-18T10:30:00,Register,,,,System,
817,2017-01-18T10:30:00,2017-01-18T10:37:00,Analyze Defect,,9,,Tester1,T2
817,2017-01-18T10:53:00,2017-01-18T10:53:00,Inform User,,,,System,
817,2017-01-18T11:01:00,2017-01-18T11:44:00,Repair (Complex),,,,SolverC3,
817,2017-01-18T11:44:00,2017-01-18T11:49:00,Test Repair,TRUE,,0,Tester1,
817,2017-01-18T11:59:00,2017-01-18T11:59:00,Archive Repair,TRUE,,0,System,
818,2017-01-19T04:29:00,2017-01-19T04:29:00,Register,,,,System,
818,2017-01-19T04:29:00,2017-01-19T04:35:00,Analyze Defect,,6,,Tester1,T1
818,2017-01-19T04:38:00,2017-01-19T04:44:00,Repair (Simple),,,,SolverS1,
818,2017-01-19T04:44:00,2017-01-19T04:53:00,Test Repair,FALSE,,1,Tester3,
818,2017-01-19T05:01:00,2017-01-19T05:01:00,Restart Repair,,,,System,
818,2017-01-19T05:01:00,2017-01-19T05:06:00,Repair (Simple),,,,SolverS1,
818,2017-01-19T05:04:00,2017-01-19T05:04:00,Inform User,,,,System,
818,2017-01-19T05:06:00,2017-01-19T05:14:00,Test Repair,FALSE,,2,Tester6,
818,2017-01-19T05:20:00,2017-01-19T05:20:00,Restart Repair,,,,System,
818,2017-01-19T05:20:00,2017-01-19T05:36:00,Repair (Complex),,,,SolverC2,
818,2017-01-19T05:36:00,2017-01-19T05:46:00,Test Repair,TRUE,,2,Tester5,
818,2017-01-19T05:55:00,2017-01-19T05:55:00,Archive Repair,TRUE,,2,System,
819,2017-01-18T16:53:00,2017-01-18T16:53:00,Register,,,,System,
819,2017-01-18T16:53:00,2017-01-18T17:02:00,Analyze Defect,,7,,Tester4,T1
819,2017-01-18T17:17:00,2017-01-18T17:31:00,Repair (Complex),,,,SolverC2,
819,2017-01-18T17:31:00,2017-01-18T17:38:00,Test Repair,TRUE,,0,Tester4,
819,2017-01-18T17:32:00,2017-01-18T17:32:00,Inform User,,,,System,
819,2017-01-18T17:48:00,2017-01-18T17:48:00,Archive Repair,TRUE,,0,System,
82,2017-01-04T00:02:00,2017-01-04T00:02:00,Register,,,,System,
82,2017-01-04T00:02:00,2017-01-04T00:10:00,Analyze Defect,,6,,Tester2,T1
82,2017-01-04T00:18:00,2017-01-04T00:29:00,Repair (Complex),,,,SolverC1,
82,2017-01-04T00:29:00,2017-01-04T00:38:00,Test Repair,TRUE,,0,Tester3,
82,2017-01-04T00:58:00,2017-01-04T00:58:00,Inform User,,,,System,
82,2017-01-04T00:58:00,2017-01-04T00:58:00,Archive Repair,TRUE,,0,System,
820,2017-01-18T05:06:00,2017-01-18T05:06:00,Register,,,,System,
820,2017-01-18T05:06:00,2017-01-18T05:12:00,Analyze Defect,,7,,Tester4,T1
820,2017-01-18T05:26:00,2017-01-18T05:46:00,Repair (Complex),,,,SolverC1,
820,2017-01-18T05:46:00,2017-01-18T05:55:00,Test Repair,TRUE,,0,Tester4,
820,2017-01-18T05:59:00,2017-01-18T05:59:00,Inform User,,,,System,
820,2017-01-18T06:03:00,2017-01-18T06:03:00,Archive Repair,TRUE,,0,System,
821,2017-01-18T13:58:00,2017-01-18T13:58:00,Register,,,,System,
821,2017-01-18T13:58:00,2017-01-18T14:03:00,Analyze Defect,,2,,Tester5,T1
821,2017-01-18T14:09:00,2017-01-18T14:28:00,Repair (Simple),,,,SolverS3,
821,2017-01-18T14:21:00,2017-01-18T14:21:00,Inform User,,,,System,
821,2017-01-18T14:28:00,2017-01-18T14:37:00,Test Repair,TRUE,,1,Tester3,
821,2017-01-18T14:46:00,2017-01-18T14:46:00,Archive Repair,TRUE,,1,System,
822,2017-01-19T02:06:00,2017-01-19T02:06:00,Register,,,,System,
822,2017-01-19T02:06:00,2017-01-19T02:12:00,Analyze Defect,,6,,Tester5,T1
822,2017-01-19T02:14:00,2017-01-19T03:00:00,Repair (Complex),,,,SolverC3,
822,2017-01-19T02:31:00,2017-01-19T02:31:00,Inform User,,,,System,
822,2017-01-19T03:00:00,2017-01-19T03:09:00,Test Repair,TRUE,,0,Tester5,
822,2017-01-19T03:18:00,2017-01-19T03:18:00,Archive Repair,TRUE,,0,System,
823,2017-01-19T02:48:00,2017-01-19T02:48:00,Register,,,,System,
823,2017-01-19T02:48:00,2017-01-19T02:53:00,Analyze Defect,,7,,Tester2,T3
823,2017-01-19T03:15:00,2017-01-19T03:30:00,Repair (Complex),,,,SolverC2,
823,2017-01-19T03:22:00,2017-01-19T03:22:00,Inform User,,,,System,
823,2017-01-19T03:30:00,2017-01-19T03:36:00,Test Repair,TRUE,,0,Tester1,
823,2017-01-19T03:41:00,2017-01-19T03:41:00,Archive Repair,TRUE,,0,System,
824,2017-01-18T23:20:00,2017-01-18T23:20:00,Register,,,,System,
824,2017-01-18T23:20:00,2017-01-18T23:30:00,Analyze Defect,,8,,Tester3,T3
824,2017-01-18T23:45:00,2017-01-18T23:45:00,Inform User,,,,System,
824,2017-01-18T23:46:00,2017-01-19T00:28:00,Repair (Complex),,,,SolverC3,
824,2017-01-19T00:28:00,2017-01-19T00:36:00,Test Repair,TRUE,,0,Tester4,
824,2017-01-19T00:42:00,2017-01-19T00:42:00,Archive Repair,TRUE,,0,System,
825,2017-01-19T12:19:00,2017-01-19T12:19:00,Register,,,,System,
825,2017-01-19T12:19:00,2017-01-19T12:29:00,Analyze Defect,,4,,Tester1,T3
825,2017-01-19T12:56:00,2017-01-19T13:03:00,Repair (Simple),,,,SolverS1,
825,2017-01-19T13:03:00,2017-01-19T13:10:00,Test Repair,FALSE,,1,Tester3,
825,2017-01-19T13:15:00,2017-01-19T13:15:00,Inform User,,,,System,
825,2017-01-19T13:17:00,2017-01-19T13:17:00,Restart Repair,,,,System,
825,2017-01-19T13:17:00,2017-01-19T13:29:00,Repair (Simple),,,,SolverS2,
825,2017-01-19T13:29:00,2017-01-19T13:34:00,Test Repair,FALSE,,2,Tester3,
825,2017-01-19T13:43:00,2017-01-19T13:43:00,Restart Repair,,,,System,
825,2017-01-19T13:43:00,2017-01-19T13:56:00,Repair (Simple),,,,SolverS2,
825,2017-01-19T13:56:00,2017-01-19T14:04:00,Test Repair,FALSE,,3,Tester1,
825,2017-01-19T14:09:00,2017-01-19T14:09:00,Archive Repair,FALSE,,3,System,
826,2017-01-18T16:46:00,2017-01-18T16:46:00,Register,,,,System,
826,2017-01-18T16:46:00,2017-01-18T16:56:00,Analyze Defect,,7,,Tester6,T2
826,2017-01-18T17:01:00,2017-01-18T17:14:00,Repair (Complex),,,,SolverC2,
826,2017-01-18T17:12:00,2017-01-18T17:12:00,Inform User,,,,System,
826,2017-01-18T17:14:00,2017-01-18T17:20:00,Test Repair,TRUE,,0,Tester3,
826,2017-01-18T17:28:00,2017-01-18T17:28:00,Archive Repair,TRUE,,0,System,
827,2017-01-18T18:17:00,2017-01-18T18:17:00,Register,,,,System,
827,2017-01-18T18:17:00,2017-01-18T18:24:00,Analyze Defect,,1,,Tester3,T3
827,2017-01-18T18:37:00,2017-01-18T18:44:00,Repair (Simple),,,,SolverS1,
827,2017-01-18T18:44:00,2017-01-18T18:54:00,Test Repair,FALSE,,1,Tester3,
827,2017-01-18T19:00:00,2017-01-18T19:00:00,Restart Repair,,,,System,
827,2017-01-18T19:00:00,2017-01-18T19:06:00,Repair (Simple),,,,SolverS1,
827,2017-01-18T19:05:00,2017-01-18T19:05:00,Inform User,,,,System,
827,2017-01-18T19:06:00,2017-01-18T19:11:00,Test Repair,FALSE,,2,Tester2,
827,2017-01-18T19:19:00,2017-01-18T19:19:00,Restart Repair,,,,System,
827,2017-01-18T19:19:00,2017-01-18T19:33:00,Repair (Simple),,,,SolverS3,
827,2017-01-18T19:33:00,2017-01-18T19:43:00,Test Repair,TRUE,,3,Tester3,
827,2017-01-18T19:50:00,2017-01-18T19:50:00,Archive Repair,TRUE,,3,System,
828,2017-01-18T07:15:00,2017-01-18T07:15:00,Register,,,,System,
828,2017-01-18T07:15:00,2017-01-18T07:21:00,Analyze Defect,,6,,Tester3,T1
828,2017-01-18T07:30:00,2017-01-18T07:41:00,Repair (Complex),,,,SolverC1,
828,2017-01-18T07:41:00,2017-01-18T07:47:00,Test Repair,TRUE,,0,Tester5,
828,2017-01-18T08:07:00,2017-01-18T08:07:00,Inform User,,,,System,
828,2017-01-18T08:07:00,2017-01-18T08:07:00,Archive Repair,TRUE,,0,System,
829,2017-01-18T04:09:00,2017-01-18T04:09:00,Register,,,,System,
829,2017-01-18T04:09:00,2017-01-18T04:14:00,Analyze Defect,,6,,Tester6,T1
829,2017-01-18T04:20:00,2017-01-18T05:08:00,Repair (Complex),,,,SolverC3,
829,2017-01-18T04:39:00,2017-01-18T04:39:00,Inform User,,,,System,
829,2017-01-18T05:08:00,2017-01-18T05:14:00,Test Repair,TRUE,,0,Tester1,
829,2017-01-18T05:19:00,2017-01-18T05:19:00,Archive Repair,TRUE,,0,System,
83,2017-01-03T21:30:00,2017-01-03T21:30:00,Register,,,,System,
83,2017-01-03T21:30:00,2017-01-03T21:40:00,Analyze Defect,,10,,Tester5,T3
83,2017-01-03T21:51:00,2017-01-03T22:04:00,Repair (Complex),,,,SolverC1,
83,2017-01-03T22:01:00,2017-01-03T22:01:00,Inform User,,,,System,
83,2017-01-03T22:04:00,2017-01-03T22:12:00,Test Repair,TRUE,,0,Tester4,
83,2017-01-03T22:17:00,2017-01-03T22:17:00,Archive Repair,TRUE,,0,System,
830,2017-01-18T02:33:00,2017-01-18T02:33:00,Register,,,,System,
830,2017-01-18T02:33:00,2017-01-18T02:38:00,Analyze Defect,,10,,Tester5,T1
830,2017-01-18T03:02:00,2017-01-18T03:15:00,Repair (Complex),,,,SolverC1,
830,2017-01-18T03:11:00,2017-01-18T03:11:00,Inform User,,,,System,
830,2017-01-18T03:15:00,2017-01-18T03:20:00,Test Repair,TRUE,,0,Tester1,
830,2017-01-18T03:30:00,2017-01-18T03:30:00,Archive Repair,TRUE,,0,System,
831,2017-01-19T04:04:00,2017-01-19T04:04:00,Register,,,,System,
831,2017-01-19T04:04:00,2017-01-19T04:14:00,Analyze Defect,,8,,Tester5,T1
831,2017-01-19T04:25:00,2017-01-19T04:43:00,Repair (Complex),,,,SolverC1,
831,2017-01-19T04:43:00,2017-01-19T04:48:00,Test Repair,TRUE,,0,Tester5,
831,2017-01-19T04:56:00,2017-01-19T04:56:00,Inform User,,,,System,
831,2017-01-19T04:56:00,2017-01-19T04:56:00,Archive Repair,TRUE,,0,System,
832,2017-01-19T07:36:00,2017-01-19T07:36:00,Register,,,,System,
832,2017-01-19T07:36:00,2017-01-19T07:42:00,Analyze Defect,,7,,Tester6,T2
832,2017-01-19T07:57:00,2017-01-19T08:08:00,Repair (Complex),,,,SolverC1,
832,2017-01-19T08:08:00,2017-01-19T08:13:00,Test Repair,TRUE,,0,Tester1,
832,2017-01-19T08:22:00,2017-01-19T08:22:00,Inform User,,,,System,
832,2017-01-19T08:22:00,2017-01-19T08:22:00,Archive Repair,TRUE,,0,System,
833,2017-01-19T05:33:00,2017-01-19T05:33:00,Register,,,,System,
833,2017-01-19T05:33:00,2017-01-19T05:40:00,Analyze Defect,,6,,Tester4,T2
833,2017-01-19T05:54:00,2017-01-19T06:00:00,Repair (Simple),,,,SolverS1,
833,2017-01-19T06:00:00,2017-01-19T06:06:00,Test Repair,FALSE,,1,Tester3,
833,2017-01-19T06:13:00,2017-01-19T06:13:00,Restart Repair,,,,System,
833,2017-01-19T06:13:00,2017-01-19T06:30:00,Repair (Simple),,,,SolverS3,
833,2017-01-19T06:15:00,2017-01-19T06:15:00,Inform User,,,,System,
833,2017-01-19T06:30:00,2017-01-19T06:35:00,Test Repair,TRUE,,2,Tester4,
833,2017-01-19T06:43:00,2017-01-19T06:43:00,Archive Repair,TRUE,,2,System,
834,2017-01-18T13:25:00,2017-01-18T13:25:00,Register,,,,System,
834,2017-01-18T13:25:00,2017-01-18T13:35:00,Analyze Defect,,9,,Tester5,T2
834,2017-01-18T13:49:00,2017-01-18T14:04:00,Repair (Complex),,,,SolverC1,
834,2017-01-18T14:04:00,2017-01-18T14:11:00,Test Repair,TRUE,,0,Tester5,
834,2017-01-18T14:05:00,2017-01-18T14:05:00,Inform User,,,,System,
834,2017-01-18T14:20:00,2017-01-18T14:20:00,Archive Repair,TRUE,,0,System,
835,2017-01-19T04:49:00,2017-01-19T04:49:00,Register,,,,System,
835,2017-01-19T04:49:00,2017-01-19T04:58:00,Analyze Defect,,6,,Tester6,T1
835,2017-01-19T05:15:00,2017-01-19T05:27:00,Repair (Simple),,,,SolverS3,
835,2017-01-19T05:25:00,2017-01-19T05:25:00,Inform User,,,,System,
835,2017-01-19T05:27:00,2017-01-19T05:33:00,Test Repair,TRUE,,1,Tester3,
835,2017-01-19T05:42:00,2017-01-19T05:42:00,Archive Repair,TRUE,,1,System,
836,2017-01-19T16:25:00,2017-01-19T16:25:00,Register,,,,System,
836,2017-01-19T16:25:00,2017-01-19T16:32:00,Analyze Defect,,1,,Tester2,T2
836,2017-01-19T16:49:00,2017-01-19T16:55:00,Repair (Simple),,,,SolverS1,
836,2017-01-19T16:55:00,2017-01-19T17:04:00,Test Repair,FALSE,,1,Tester5,
836,2017-01-19T17:09:00,2017-01-19T17:09:00,Restart Repair,,,,System,
836,2017-01-19T17:09:00,2017-01-19T17:26:00,Repair (Simple),,,,SolverS3,
836,2017-01-19T17:19:00,2017-01-19T17:19:00,Inform User,,,,System,
836,2017-01-19T17:26:00,2017-01-19T17:34:00,Test Repair,TRUE,,2,Tester6,
836,2017-01-19T17:39:00,2017-01-19T17:39:00,Archive Repair,TRUE,,2,System,
837,2017-01-19T10:48:00,2017-01-19T10:48:00,Register,,,,System,
837,2017-01-19T10:48:00,2017-01-19T10:55:00,Analyze Defect,,6,,Tester2,T2
837,2017-01-19T11:03:00,2017-01-19T11:15:00,Repair (Complex),,,,SolverC1,
837,2017-01-19T11:15:00,2017-01-19T11:21:00,Test Repair,TRUE,,0,Tester3,
837,2017-01-19T11:17:00,2017-01-19T11:17:00,Inform User,,,,System,
837,2017-01-19T11:27:00,2017-01-19T11:27:00,Archive Repair,TRUE,,0,System,
838,2017-01-18T21:29:00,2017-01-18T21:29:00,Register,,,,System,
838,2017-01-18T21:29:00,2017-01-18T21:38:00,Analyze Defect,,10,,Tester5,T1
838,2017-01-18T22:06:00,2017-01-18T22:18:00,Repair (Complex),,,,SolverC1,
838,2017-01-18T22:18:00,2017-01-18T22:26:00,Test Repair,TRUE,,0,Tester1,
838,2017-01-18T22:22:00,2017-01-18T22:22:00,Inform User,,,,System,
838,2017-01-18T22:35:00,2017-01-18T22:35:00,Archive Repair,TRUE,,0,System,
839,2017-01-18T08:27:00,2017-01-18T08:27:00,Register,,,,System,
839,2017-01-18T08:27:00,2017-01-18T08:32:00,Analyze Defect,,5,,Tester3,T3
839,2017-01-18T08:48:00,2017-01-18T08:59:00,Repair (Simple),,,,SolverS3,
839,2017-01-18T08:59:00,2017-01-18T09:08:00,Test Repair,TRUE,,1,Tester3,
839,2017-01-18T09:10:00,2017-01-18T09:10:00,Inform User,,,,System,
839,2017-01-18T09:17:00,2017-01-18T09:17:00,Archive Repair,TRUE,,1,System,
84,2017-01-04T02:20:00,2017-01-04T02:20:00,Register,,,,System,
84,2017-01-04T02:20:00,2017-01-04T02:28:00,Analyze Defect,,2,,Tester4,T1
84,2017-01-04T02:51:00,2017-01-04T02:56:00,Repair (Simple),,,,SolverS1,
84,2017-01-04T02:56:00,2017-01-04T03:01:00,Test Repair,FALSE,,1,Tester5,
84,2017-01-04T03:10:00,2017-01-04T03:10:00,Restart Repair,,,,System,
84,2017-01-04T03:10:00,2017-01-04T03:17:00,Repair (Simple),,,,SolverS2,
84,2017-01-04T03:16:00,2017-01-04T03:16:00,Inform User,,,,System,
84,2017-01-04T03:17:00,2017-01-04T03:23:00,Test Repair,TRUE,,2,Tester3,
84,2017-01-04T03:29:00,2017-01-04T03:29:00,Archive Repair,TRUE,,2,System,
840,2017-01-18T06:50:00,2017-01-18T06:50:00,Register,,,,System,
840,2017-01-18T06:50:00,2017-01-18T06:55:00,Analyze Defect,,8,,Tester2,T1
840,2017-01-18T07:17:00,2017-01-18T07:17:00,Inform User,,,,System,
840,2017-01-18T07:21:00,2017-01-18T07:40:00,Repair (Complex),,,,SolverC2,
840,2017-01-18T07:40:00,2017-01-18T07:48:00,Test Repair,TRUE,,0,Tester6,
840,2017-01-18T07:57:00,2017-01-18T07:57:00,Archive Repair,TRUE,,0,System,
841,2017-01-19T00:49:00,2017-01-19T00:49:00,Register,,,,System,
841,2017-01-19T00:49:00,2017-01-19T00:56:00,Analyze Defect,,7,,Tester3,T3
841,2017-01-19T01:15:00,2017-01-19T01:35:00,Repair (Complex),,,,SolverC1,
841,2017-01-19T01:21:00,2017-01-19T01:21:00,Inform User,,,,System,
841,2017-01-19T01:35:00,2017-01-19T01:42:00,Test Repair,TRUE,,0,Tester3,
841,2017-01-19T01:51:00,2017-01-19T01:51:00,Archive Repair,TRUE,,0,System,
842,2017-01-18T14:52:00,2017-01-18T14:52:00,Register,,,,System,
842,2017-01-18T14:52:00,2017-01-18T15:01:00,Analyze Defect,,7,,Tester1,T1
842,2017-01-18T15:17:00,2017-01-18T16:02:00,Repair (Complex),,,,SolverC3,
842,2017-01-18T15:41:00,2017-01-18T15:41:00,Inform User,,,,System,
842,2017-01-18T16:02:00,2017-01-18T16:10:00,Test Repair,TRUE,,0,Tester6,
842,2017-01-18T16:17:00,2017-01-18T16:17:00,Archive Repair,TRUE,,0,System,
843,2017-01-18T08:19:00,2017-01-18T08:19:00,Register,,,,System,
843,2017-01-18T08:19:00,2017-01-18T08:25:00,Analyze Defect,,4,,Tester1,T2
843,2017-01-18T08:52:00,2017-01-18T08:57:00,Repair (Simple),,,,SolverS1,
843,2017-01-18T08:53:00,2017-01-18T08:53:00,Inform User,,,,System,
843,2017-01-18T08:57:00,2017-01-18T09:05:00,Test Repair,FALSE,,1,Tester5,
843,2017-01-18T09:11:00,2017-01-18T09:11:00,Restart Repair,,,,System,
843,2017-01-18T09:11:00,2017-01-18T09:16:00,Repair (Simple),,,,SolverS1,
843,2017-01-18T09:16:00,2017-01-18T09:26:00,Test Repair,FALSE,,2,Tester1,
843,2017-01-18T09:31:00,2017-01-18T09:31:00,Restart Repair,,,,System,
843,2017-01-18T09:31:00,2017-01-18T09:36:00,Repair (Simple),,,,SolverS2,
843,2017-01-18T09:36:00,2017-01-18T09:43:00,Test Repair,FALSE,,3,Tester1,
843,2017-01-18T09:52:00,2017-01-18T09:52:00,Archive Repair,FALSE,,3,System,
844,2017-01-19T20:29:00,2017-01-19T20:29:00,Register,,,,System,
844,2017-01-19T20:29:00,2017-01-19T20:39:00,Analyze Defect,,7,,Tester2,T3
844,2017-01-19T20:54:00,2017-01-19T20:54:00,Inform User,,,,System,
844,2017-01-19T20:55:00,2017-01-19T21:10:00,Repair (Complex),,,,SolverC1,
844,2017-01-19T21:10:00,2017-01-19T21:18:00,Test Repair,TRUE,,0,Tester1,
844,2017-01-19T21:24:00,2017-01-19T21:24:00,Archive Repair,TRUE,,0,System,
845,2017-01-19T19:15:00,2017-01-19T19:15:00,Register,,,,System,
845,2017-01-19T19:15:00,2017-01-19T19:23:00,Analyze Defect,,2,,Tester2,T3
845,2017-01-19T19:34:00,2017-01-19T19:50:00,Repair (Simple),,,,SolverS3,
845,2017-01-19T19:47:00,2017-01-19T19:47:00,Inform User,,,,System,
845,2017-01-19T19:50:00,2017-01-19T19:58:00,Test Repair,TRUE,,1,Tester4,
845,2017-01-19T20:05:00,2017-01-19T20:05:00,Archive Repair,TRUE,,1,System,
846,2017-01-20T00:33:00,2017-01-20T00:33:00,Register,,,,System,
846,2017-01-20T00:33:00,2017-01-20T00:42:00,Analyze Defect,,8,,Tester3,T3
846,2017-01-20T00:59:00,2017-01-20T00:59:00,Inform User,,,,System,
846,2017-01-20T01:08:00,2017-01-20T01:23:00,Repair (Complex),,,,SolverC1,
846,2017-01-20T01:23:00,2017-01-20T01:32:00,Test Repair,TRUE,,0,Tester5,
846,2017-01-20T01:41:00,2017-01-20T01:41:00,Archive Repair,TRUE,,0,System,
847,2017-01-19T05:25:00,2017-01-19T05:25:00,Register,,,,System,
847,2017-01-19T05:25:00,2017-01-19T05:32:00,Analyze Defect,,7,,Tester5,T3
847,2017-01-19T05:44:00,2017-01-19T05:54:00,Repair (Complex),,,,SolverC1,
847,2017-01-19T05:48:00,2017-01-19T05:48:00,Inform User,,,,System,
847,2017-01-19T05:54:00,2017-01-19T06:03:00,Test Repair,TRUE,,0,Tester5,
847,2017-01-19T06:08:00,2017-01-19T06:08:00,Archive Repair,TRUE,,0,System,
848,2017-01-19T04:40:00,2017-01-19T04:40:00,Register,,,,System,
848,2017-01-19T04:40:00,2017-01-19T04:50:00,Analyze Defect,,9,,Tester1,T1
848,2017-01-19T05:17:00,2017-01-19T05:31:00,Repair (Complex),,,,SolverC1,
848,2017-01-19T05:30:00,2017-01-19T05:30:00,Inform User,,,,System,
848,2017-01-19T05:31:00,2017-01-19T05:36:00,Test Repair,TRUE,,0,Tester6,
848,2017-01-19T05:42:00,2017-01-19T05:42:00,Archive Repair,TRUE,,0,System,
849,2017-01-19T22:15:00,2017-01-19T22:15:00,Register,,,,System,
849,2017-01-19T22:15:00,2017-01-19T22:23:00,Analyze Defect,,5,,Tester2,T1
849,2017-01-19T22:30:00,2017-01-19T23:16:00,Repair (Complex),,,,SolverC3,
849,2017-01-19T22:59:00,2017-01-19T22:59:00,Inform User,,,,System,
849,2017-01-19T23:16:00,2017-01-19T23:21:00,Test Repair,TRUE,,0,Tester2,
849,2017-01-19T23:30:00,2017-01-19T23:30:00,Archive Repair,TRUE,,0,System,
85,2017-01-03T17:10:00,2017-01-03T17:10:00,Register,,,,System,
85,2017-01-03T17:10:00,2017-01-03T17:17:00,Analyze Defect,,7,,Tester5,T3
85,2017-01-03T17:33:00,2017-01-03T17:33:00,Inform User,,,,System,
85,2017-01-03T17:41:00,2017-01-03T17:53:00,Repair (Complex),,,,SolverC2,
85,2017-01-03T17:53:00,2017-01-03T18:01:00,Test Repair,TRUE,,0,Tester2,
85,2017-01-03T18:06:00,2017-01-03T18:06:00,Archive Repair,TRUE,,0,System,
850,2017-01-19T21:29:00,2017-01-19T21:29:00,Register,,,,System,
850,2017-01-19T21:29:00,2017-01-19T21:38:00,Analyze Defect,,8,,Tester6,T3
850,2017-01-19T21:39:00,2017-01-19T22:25:00,Repair (Complex),,,,SolverC3,
850,2017-01-19T21:59:00,2017-01-19T21:59:00,Inform User,,,,System,
850,2017-01-19T22:25:00,2017-01-19T22:34:00,Test Repair,TRUE,,0,Tester4,
850,2017-01-19T22:44:00,2017-01-19T22:44:00,Archive Repair,TRUE,,0,System,
851,2017-01-19T11:14:00,2017-01-19T11:14:00,Register,,,,System,
851,2017-01-19T11:14:00,2017-01-19T11:22:00,Analyze Defect,,8,,Tester1,T1
851,2017-01-19T11:24:00,2017-01-19T11:36:00,Repair (Complex),,,,SolverC2,
851,2017-01-19T11:36:00,2017-01-19T11:44:00,Test Repair,TRUE,,0,Tester5,
851,2017-01-19T11:39:00,2017-01-19T11:39:00,Inform User,,,,System,
851,2017-01-19T11:54:00,2017-01-19T11:54:00,Archive Repair,TRUE,,0,System,
852,2017-01-18T14:41:00,2017-01-18T14:41:00,Register,,,,System,
852,2017-01-18T14:41:00,2017-01-18T14:46:00,Analyze Defect,,6,,Tester2,T2
852,2017-01-18T15:02:00,2017-01-18T15:08:00,Repair (Simple),,,,SolverS1,
852,2017-01-18T15:08:00,2017-01-18T15:13:00,Test Repair,FALSE,,1,Tester2,
852,2017-01-18T15:18:00,2017-01-18T15:18:00,Restart Repair,,,,System,
852,2017-01-18T15:18:00,2017-01-18T15:31:00,Repair (Complex),,,,SolverC2,
852,2017-01-18T15:19:00,2017-01-18T15:19:00,Inform User,,,,System,
852,2017-01-18T15:31:00,2017-01-18T15:36:00,Test Repair,TRUE,,1,Tester4,
852,2017-01-18T15:41:00,2017-01-18T15:41:00,Archive Repair,TRUE,,1,System,
853,2017-01-19T12:32:00,2017-01-19T12:32:00,Register,,,,System,
853,2017-01-19T12:32:00,2017-01-19T12:42:00,Analyze Defect,,9,,Tester4,T2
853,2017-01-19T12:45:00,2017-01-19T12:59:00,Repair (Complex),,,,SolverC2,
853,2017-01-19T12:59:00,2017-01-19T13:09:00,Test Repair,TRUE,,0,Tester6,
853,2017-01-19T13:22:00,2017-01-19T13:22:00,Inform User,,,,System,
853,2017-01-19T13:22:00,2017-01-19T13:22:00,Archive Repair,TRUE,,0,System,
854,2017-01-20T03:19:00,2017-01-20T03:19:00,Register,,,,System,
854,2017-01-20T03:19:00,2017-01-20T03:29:00,Analyze Defect,,5,,Tester3,T3
854,2017-01-20T03:37:00,2017-01-20T03:48:00,Repair (Complex),,,,SolverC1,
854,2017-01-20T03:48:00,2017-01-20T03:56:00,Test Repair,TRUE,,0,Tester3,
854,2017-01-20T03:51:00,2017-01-20T03:51:00,Inform User,,,,System,
854,2017-01-20T04:04:00,2017-01-20T04:04:00,Archive Repair,TRUE,,0,System,
855,2017-01-20T02:28:00,2017-01-20T02:28:00,Register,,,,System,
855,2017-01-20T02:28:00,2017-01-20T02:36:00,Analyze Defect,,10,,Tester3,T3
855,2017-01-20T02:52:00,2017-01-20T03:03:00,Repair (Complex),,,,SolverC2,
855,2017-01-20T03:02:00,2017-01-20T03:02:00,Inform User,,,,System,
855,2017-01-20T03:03:00,2017-01-20T03:12:00,Test Repair,TRUE,,0,Tester5,
855,2017-01-20T03:18:00,2017-01-20T03:18:00,Archive Repair,TRUE,,0,System,
856,2017-01-18T14:10:00,2017-01-18T14:10:00,Register,,,,System,
856,2017-01-18T14:10:00,2017-01-18T14:18:00,Analyze Defect,,3,,Tester3,T1
856,2017-01-18T14:23:00,2017-01-18T14:30:00,Repair (Simple),,,,SolverS1,
856,2017-01-18T14:30:00,2017-01-18T14:40:00,Test Repair,FALSE,,1,Tester1,
856,2017-01-18T14:36:00,2017-01-18T14:36:00,Inform User,,,,System,
856,2017-01-18T14:49:00,2017-01-18T14:49:00,Restart Repair,,,,System,
856,2017-01-18T14:49:00,2017-01-18T14:58:00,Repair (Simple),,,,SolverS2,
856,2017-01-18T14:58:00,2017-01-18T15:08:00,Test Repair,TRUE,,2,Tester5,
856,2017-01-18T15:13:00,2017-01-18T15:13:00,Archive Repair,TRUE,,2,System,
857,2017-01-19T19:52:00,2017-01-19T19:52:00,Register,,,,System,
857,2017-01-19T19:52:00,2017-01-19T19:58:00,Analyze Defect,,10,,Tester1,T2
857,2017-01-19T20:08:00,2017-01-19T20:24:00,Repair (Complex),,,,SolverC2,
857,2017-01-19T20:23:00,2017-01-19T20:23:00,Inform User,,,,System,
857,2017-01-19T20:24:00,2017-01-19T20:30:00,Test Repair,TRUE,,0,Tester5,
857,2017-01-19T20:39:00,2017-01-19T20:39:00,Archive Repair,TRUE,,0,System,
858,2017-01-19T19:55:00,2017-01-19T19:55:00,Register,,,,System,
858,2017-01-19T19:55:00,2017-01-19T20:02:00,Analyze Defect,,10,,Tester2,T2
